;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;favourite_sport;state;first_born;y
10796;54;blue-collar;single;unknown;no;6622.0;no;no;unknown;17;jun;83.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10797;49;management;married;tertiary;no;391.0;no;no;unknown;17;jun;128.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10798;39;blue-collar;married;primary;no;1564.0;no;no;unknown;17;jun;57.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10799;48;blue-collar;married;primary;no;1670.0;no;no;unknown;17;jun;145.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10800;42;entrepreneur;married;tertiary;no;1654.0;no;no;unknown;17;jun;116.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10801;37;technician;single;secondary;no;984.0;no;no;unknown;17;jun;475.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10802;47;unemployed;married;secondary;no;3287.0;yes;yes;unknown;17;jun;126.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10803;50;admin.;married;secondary;yes;-437.0;yes;yes;unknown;17;jun;83.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10804;49;services;married;secondary;no;494.0;no;no;unknown;17;jun;196.0;4;-1;0;unknown;Basketball;Lisboa;no;no
10805;41;management;married;tertiary;no;1234.0;no;no;unknown;17;jun;68.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10806;48;admin.;single;primary;no;1078.0;no;no;unknown;17;jun;75.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10807;35;blue-collar;married;secondary;no;402.0;no;yes;unknown;17;jun;123.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10808;55;management;single;tertiary;no;854.0;yes;yes;unknown;17;jun;98.0;4;-1;0;unknown;Soccer;Lisboa;no;no
10809;43;management;married;tertiary;no;438.0;no;no;unknown;17;jun;355.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10810;53;retired;married;secondary;no;1296.0;yes;no;unknown;17;jun;115.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10811;39;admin.;married;secondary;no;1891.0;no;no;unknown;17;jun;;1;-1;0;unknown;Soccer;Lisboa;yes;no
10812;57;retired;married;primary;no;;no;no;unknown;17;jun;133.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10813;34;blue-collar;single;primary;no;2040.0;no;no;unknown;17;jun;509.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
10814;52;entrepreneur;married;primary;no;;no;no;unknown;17;jun;134.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10815;60;blue-collar;married;primary;no;686.0;yes;no;unknown;17;jun;147.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10816;57;retired;married;primary;no;5799.0;no;no;unknown;17;jun;97.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10817;36;admin.;single;secondary;no;;yes;no;unknown;17;jun;296.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10818;42;entrepreneur;married;tertiary;no;1068.0;yes;no;unknown;17;jun;70.0;8;-1;0;unknown;Soccer;Lisboa;no;no
10819;37;services;single;secondary;no;3.0;no;no;unknown;17;jun;527.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10820;55;housemaid;divorced;primary;no;2014.0;no;no;unknown;17;jun;156.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10821;36;self-employed;single;secondary;no;652.0;no;no;unknown;17;jun;187.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10822;50;blue-collar;married;primary;no;2190.0;no;no;unknown;17;jun;269.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10823;45;retired;divorced;secondary;no;1735.0;no;yes;unknown;17;jun;306.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10824;47;management;married;secondary;no;2892.0;no;no;unknown;17;jun;556.0;1;-1;0;unknown;Basketball;Lisboa;no;yes
10825;43;management;married;tertiary;no;;no;no;unknown;17;jun;71.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10826;39;self-employed;married;secondary;no;4722.0;yes;no;unknown;17;jun;;1;-1;0;unknown;Basketball;Lisboa;no;no
10827;45;management;single;tertiary;no;451.0;no;no;unknown;17;jun;881.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10828;59;retired;divorced;primary;no;2516.0;no;no;unknown;17;jun;404.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10829;46;housemaid;divorced;primary;no;2291.0;no;no;unknown;17;jun;;1;-1;0;unknown;Soccer;Lisboa;no;no
10830;48;management;married;tertiary;no;2837.0;no;no;unknown;17;jun;69.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10831;59;housemaid;divorced;secondary;no;;no;no;unknown;17;jun;98.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10832;36;blue-collar;married;secondary;no;7265.0;no;no;unknown;17;jun;243.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10833;44;blue-collar;married;primary;no;-82.0;no;yes;unknown;17;jun;181.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10834;45;blue-collar;married;primary;no;4696.0;no;no;unknown;17;jun;99.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10835;41;blue-collar;married;secondary;no;475.0;yes;no;unknown;17;jun;139.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10836;46;unknown;married;tertiary;no;5837.0;no;no;unknown;17;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10837;35;technician;married;unknown;no;3.0;yes;yes;unknown;17;jun;124.0;23;-1;0;unknown;Soccer;Lisboa;no;no
10838;48;technician;married;secondary;no;335.0;no;no;unknown;17;jun;214.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10839;60;retired;single;tertiary;no;568.0;no;no;unknown;17;jun;81.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10840;38;services;married;primary;no;175.0;no;no;unknown;17;jun;;2;-1;0;unknown;Soccer;Lisboa;no;no
10841;49;retired;single;primary;no;;no;no;unknown;17;jun;94.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10842;57;housemaid;married;primary;no;1870.0;no;no;unknown;17;jun;129.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10843;44;housemaid;married;tertiary;no;460.0;no;no;unknown;17;jun;491.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10844;55;management;married;primary;no;1446.0;no;no;unknown;17;jun;135.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10845;46;housemaid;married;primary;no;17.0;no;no;unknown;17;jun;72.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10846;55;blue-collar;married;primary;no;0.0;no;no;unknown;17;jun;285.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10847;47;blue-collar;married;primary;no;145.0;no;no;unknown;17;jun;255.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10848;38;blue-collar;married;primary;no;6091.0;no;no;unknown;17;jun;189.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10849;38;services;married;secondary;no;250.0;no;no;unknown;17;jun;72.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10850;42;entrepreneur;single;tertiary;no;231.0;no;no;unknown;17;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10851;45;blue-collar;married;secondary;no;530.0;no;yes;unknown;17;jun;705.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10852;39;self-employed;divorced;tertiary;no;1415.0;no;no;unknown;17;jun;;1;-1;0;unknown;Basketball;Lisboa;no;no
10853;46;management;married;secondary;no;5559.0;no;no;unknown;17;jun;483.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10854;36;blue-collar;married;primary;no;214.0;no;no;unknown;17;jun;423.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10855;53;housemaid;single;primary;no;1238.0;no;no;unknown;17;jun;23.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10856;38;admin.;married;secondary;no;505.0;yes;yes;unknown;17;jun;48.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10857;55;retired;divorced;primary;no;925.0;no;no;unknown;17;jun;254.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10858;47;technician;divorced;secondary;no;431.0;no;yes;unknown;17;jun;;9;-1;0;unknown;Tennis;Lisboa;no;no
10859;53;housemaid;married;secondary;no;1060.0;no;no;unknown;17;jun;107.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
10860;56;retired;divorced;secondary;no;;no;no;unknown;17;jun;;1;-1;0;unknown;Tennis;Lisboa;yes;no
10861;37;self-employed;single;tertiary;no;1116.0;no;no;unknown;17;jun;184.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10862;42;services;divorced;unknown;no;651.0;no;no;unknown;17;jun;61.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10863;39;technician;single;secondary;no;2910.0;yes;no;unknown;17;jun;157.0;5;-1;0;unknown;Soccer;Lisboa;yes;no
10864;58;blue-collar;married;primary;no;73.0;no;no;unknown;17;jun;116.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10865;56;blue-collar;married;primary;no;0.0;no;no;unknown;17;jun;82.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10866;51;housemaid;divorced;primary;no;336.0;no;no;unknown;17;jun;105.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10867;47;unknown;married;unknown;no;1728.0;no;no;unknown;17;jun;98.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10868;37;blue-collar;single;secondary;no;5818.0;no;no;unknown;17;jun;652.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10869;58;technician;married;secondary;no;592.0;no;no;unknown;17;jun;206.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10870;59;technician;married;secondary;no;4322.0;no;no;unknown;17;jun;;1;-1;0;unknown;Basketball;Lisboa;no;no
10871;40;technician;divorced;tertiary;no;0.0;no;no;unknown;17;jun;;1;-1;0;unknown;Basketball;Lisboa;no;yes
10872;51;blue-collar;married;primary;no;1869.0;no;no;unknown;17;jun;30.0;3;-1;0;unknown;Tennis;Lisboa;no;no
10873;50;management;single;primary;no;766.0;no;no;unknown;17;jun;;2;-1;0;unknown;Soccer;Lisboa;no;no
10874;38;blue-collar;married;secondary;no;5092.0;yes;no;unknown;17;jun;145.0;6;-1;0;unknown;Soccer;Lisboa;no;no
10875;55;blue-collar;married;primary;no;11.0;no;no;unknown;17;jun;150.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10876;48;management;divorced;tertiary;no;4961.0;yes;no;unknown;17;jun;64.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10877;38;blue-collar;married;primary;no;246.0;no;no;unknown;17;jun;91.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10878;40;admin.;married;primary;no;0.0;yes;no;unknown;17;jun;77.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10879;40;admin.;married;secondary;no;35.0;no;no;unknown;17;jun;78.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10880;58;blue-collar;married;secondary;no;544.0;no;no;unknown;17;jun;97.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10881;39;management;married;tertiary;no;2043.0;yes;no;unknown;17;jun;85.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10882;39;management;married;tertiary;no;1191.0;no;no;unknown;17;jun;139.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10883;43;entrepreneur;divorced;tertiary;no;;no;no;unknown;17;jun;89.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10884;38;blue-collar;married;secondary;no;702.0;no;no;unknown;17;jun;92.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10885;36;blue-collar;single;primary;no;2491.0;no;yes;unknown;17;jun;168.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10886;58;retired;divorced;secondary;no;0.0;no;no;unknown;17;jun;436.0;5;-1;0;unknown;Tennis;Lisboa;no;no
10887;53;blue-collar;married;secondary;no;1653.0;no;no;unknown;17;jun;88.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10888;35;blue-collar;single;secondary;no;507.0;no;no;unknown;17;jun;43.0;6;-1;0;unknown;Soccer;Lisboa;no;no
10889;46;unknown;single;secondary;no;0.0;no;no;unknown;17;jun;156.0;4;-1;0;unknown;Basketball;Lisboa;no;no
10890;42;blue-collar;married;secondary;no;193.0;yes;no;unknown;17;jun;171.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10891;52;services;married;secondary;no;517.0;yes;no;unknown;17;jun;180.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10892;40;entrepreneur;married;secondary;no;780.0;yes;no;unknown;17;jun;163.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10893;46;blue-collar;married;secondary;no;1270.0;yes;no;unknown;17;jun;277.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10894;51;blue-collar;married;primary;no;48.0;no;yes;unknown;17;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10895;48;blue-collar;married;secondary;no;1562.0;no;no;unknown;17;jun;;2;-1;0;unknown;Tennis;Lisboa;yes;no
10896;39;blue-collar;married;secondary;no;679.0;yes;no;unknown;17;jun;341.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10897;44;management;divorced;tertiary;no;1467.0;no;no;unknown;17;jun;49.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10898;44;blue-collar;married;secondary;no;1678.0;yes;no;unknown;17;jun;120.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10899;37;housemaid;married;secondary;no;942.0;no;no;unknown;17;jun;79.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10900;45;blue-collar;married;secondary;no;521.0;yes;no;unknown;17;jun;259.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10901;44;management;married;primary;no;2276.0;yes;no;unknown;17;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10902;35;technician;single;tertiary;no;5251.0;yes;no;unknown;17;jun;176.0;15;-1;0;unknown;Basketball;Lisboa;no;no
10903;53;technician;divorced;secondary;no;305.0;no;yes;unknown;17;jun;192.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10904;45;housemaid;married;primary;no;3.0;yes;yes;unknown;17;jun;128.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10905;35;admin.;married;secondary;yes;76.0;no;yes;unknown;17;jun;107.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10906;37;housemaid;divorced;primary;no;608.0;no;no;unknown;17;jun;108.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10907;36;management;married;tertiary;no;531.0;yes;no;unknown;17;jun;187.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10908;39;blue-collar;single;primary;no;1522.0;no;no;unknown;17;jun;164.0;4;-1;0;unknown;Soccer;Lisboa;no;no
10909;55;self-employed;married;secondary;no;39.0;no;no;unknown;17;jun;20.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10910;38;blue-collar;divorced;secondary;no;2641.0;no;no;unknown;17;jun;67.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10911;35;technician;married;secondary;no;;no;no;unknown;17;jun;445.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10912;37;blue-collar;married;secondary;no;647.0;yes;no;unknown;17;jun;;1;-1;0;unknown;Soccer;Lisboa;no;no
10913;36;management;married;secondary;no;;no;no;unknown;17;jun;344.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10914;51;blue-collar;divorced;primary;no;886.0;no;no;unknown;17;jun;167.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10915;38;blue-collar;single;tertiary;no;18.0;no;no;unknown;17;jun;605.0;5;-1;0;unknown;Soccer;Lisboa;no;no
10916;36;admin.;single;tertiary;no;1568.0;no;no;unknown;17;jun;;2;-1;0;unknown;Tennis;Lisboa;no;no
10917;51;housemaid;married;primary;no;1382.0;no;no;unknown;17;jun;226.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10918;43;blue-collar;married;primary;no;103.0;yes;no;unknown;17;jun;179.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10919;48;management;single;tertiary;no;1437.0;yes;yes;unknown;17;jun;34.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10920;45;housemaid;married;primary;yes;0.0;no;yes;unknown;17;jun;161.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10921;46;services;married;secondary;no;0.0;no;no;unknown;17;jun;;5;-1;0;unknown;Tennis;Lisboa;no;no
10922;42;blue-collar;married;unknown;no;524.0;no;no;unknown;17;jun;220.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10923;60;housemaid;married;primary;no;352.0;no;yes;unknown;17;jun;81.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10924;56;management;divorced;secondary;no;278.0;yes;no;unknown;17;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10925;42;self-employed;married;tertiary;no;753.0;no;no;unknown;17;jun;31.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10926;40;blue-collar;married;primary;no;-158.0;yes;yes;unknown;17;jun;59.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10927;43;self-employed;married;secondary;no;104.0;no;no;unknown;17;jun;332.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10928;39;management;single;secondary;no;1103.0;no;no;unknown;17;jun;24.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10929;58;self-employed;married;primary;no;671.0;yes;no;unknown;17;jun;16.0;3;-1;0;unknown;Tennis;Lisboa;yes;no
10930;38;unemployed;divorced;secondary;no;258.0;no;no;unknown;17;jun;88.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10931;53;blue-collar;married;primary;no;1100.0;yes;no;unknown;17;jun;;2;-1;0;unknown;Soccer;Lisboa;yes;no
10932;46;blue-collar;married;secondary;no;;no;no;unknown;17;jun;;2;-1;0;unknown;Soccer;Lisboa;yes;no
10933;54;retired;single;secondary;no;;yes;no;unknown;17;jun;205.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10934;44;blue-collar;married;primary;no;711.0;no;no;unknown;17;jun;;1;-1;0;unknown;Basketball;Lisboa;no;no
10935;48;services;married;secondary;no;7434.0;no;no;unknown;17;jun;986.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10936;40;self-employed;married;tertiary;no;1603.0;no;no;unknown;17;jun;279.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10937;33;self-employed;divorced;secondary;no;969.0;yes;no;unknown;17;jun;166.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10938;36;admin.;single;secondary;no;787.0;no;no;unknown;17;jun;92.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10939;49;retired;divorced;primary;no;150.0;no;no;unknown;17;jun;254.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10940;32;services;single;secondary;no;914.0;yes;no;unknown;17;jun;236.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10941;40;management;married;secondary;no;752.0;no;yes;unknown;17;jun;717.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10942;36;blue-collar;divorced;primary;no;553.0;no;no;unknown;17;jun;;4;-1;0;unknown;Tennis;Lisboa;no;no
10943;37;entrepreneur;single;secondary;no;926.0;no;no;unknown;17;jun;93.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10944;50;management;married;tertiary;no;557.0;yes;no;unknown;17;jun;200.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
10945;38;blue-collar;married;unknown;no;;no;no;unknown;17;jun;176.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
10946;50;housemaid;married;tertiary;no;6181.0;no;no;unknown;17;jun;1162.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10947;56;management;divorced;tertiary;no;4266.0;yes;no;unknown;17;jun;490.0;4;-1;0;unknown;Soccer;Lisboa;yes;yes
10948;38;technician;single;tertiary;no;110.0;no;no;unknown;17;jun;1051.0;3;-1;0;unknown;Soccer;Lisboa;no;yes
10949;59;management;divorced;tertiary;no;;no;no;unknown;17;jun;437.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10950;52;housemaid;divorced;secondary;no;334.0;yes;no;unknown;17;jun;422.0;9;-1;0;unknown;Soccer;Lisboa;no;no
10951;59;retired;married;secondary;no;;no;no;unknown;17;jun;1199.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10952;44;housemaid;married;primary;no;3706.0;no;no;unknown;17;jun;209.0;3;-1;0;unknown;Tennis;Lisboa;no;no
10953;55;entrepreneur;married;secondary;no;5838.0;no;no;unknown;17;jun;115.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10954;37;unemployed;married;secondary;no;830.0;no;no;unknown;17;jun;;3;-1;0;unknown;Soccer;Lisboa;no;no
10955;40;blue-collar;married;primary;no;-616.0;yes;no;unknown;17;jun;370.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10956;44;technician;divorced;secondary;no;268.0;no;no;unknown;17;jun;108.0;6;-1;0;unknown;Basketball;Lisboa;yes;no
10957;35;blue-collar;married;unknown;no;53.0;no;no;unknown;17;jun;495.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10958;59;retired;married;secondary;no;2703.0;no;yes;unknown;17;jun;249.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10959;38;student;single;tertiary;no;3316.0;no;no;unknown;17;jun;1345.0;3;-1;0;unknown;Tennis;Lisboa;no;yes
10960;41;blue-collar;married;primary;no;402.0;no;no;unknown;17;jun;114.0;17;-1;0;unknown;Basketball;Lisboa;no;no
10961;50;blue-collar;divorced;primary;no;608.0;yes;no;unknown;17;jun;107.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
10962;46;entrepreneur;married;tertiary;no;120.0;no;no;unknown;17;jun;171.0;4;-1;0;unknown;Basketball;Lisboa;no;no
10963;41;services;married;secondary;no;1483.0;yes;no;unknown;17;jun;;4;-1;0;unknown;Basketball;Lisboa;no;no
10964;57;entrepreneur;married;secondary;no;;no;no;unknown;17;jun;447.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
10965;57;services;married;secondary;no;2745.0;yes;no;unknown;17;jun;167.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10966;35;entrepreneur;single;tertiary;no;-49.0;no;no;unknown;17;jun;668.0;8;-1;0;unknown;Tennis;Lisboa;no;no
10967;55;services;married;secondary;no;752.0;no;no;unknown;17;jun;204.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10968;42;student;married;unknown;no;2374.0;no;no;unknown;17;jun;158.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10969;36;services;single;secondary;no;99.0;no;no;unknown;17;jun;256.0;9;-1;0;unknown;Tennis;Lisboa;yes;no
10970;40;management;married;secondary;no;106.0;no;no;unknown;17;jun;676.0;2;-1;0;unknown;Soccer;Lisboa;no;yes
10971;36;technician;married;tertiary;no;404.0;no;no;unknown;17;jun;63.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10972;39;blue-collar;married;secondary;no;2239.0;no;no;unknown;17;jun;133.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10973;37;management;married;tertiary;no;;no;yes;unknown;17;jun;153.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
10974;38;management;married;tertiary;no;12877.0;no;no;unknown;17;jun;118.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
10975;31;services;married;secondary;no;440.0;yes;no;unknown;17;jun;117.0;3;-1;0;unknown;Tennis;Lisboa;no;no
10976;40;blue-collar;married;secondary;no;1318.0;yes;no;unknown;17;jun;;2;-1;0;unknown;Basketball;Lisboa;no;no
10977;36;entrepreneur;divorced;secondary;no;251.0;no;no;unknown;17;jun;59.0;6;-1;0;unknown;Tennis;Lisboa;yes;no
10978;39;self-employed;married;secondary;no;1317.0;no;no;unknown;17;jun;;4;-1;0;unknown;Tennis;Lisboa;no;no
10979;36;self-employed;married;tertiary;no;4515.0;yes;no;unknown;17;jun;408.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10980;49;admin.;married;secondary;no;652.0;no;yes;unknown;17;jun;127.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10981;48;admin.;married;secondary;no;306.0;no;yes;unknown;17;jun;314.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10982;48;management;divorced;secondary;no;720.0;yes;no;unknown;17;jun;277.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10983;40;housemaid;married;primary;no;322.0;no;no;unknown;17;jun;140.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10984;30;services;married;unknown;no;4471.0;yes;no;unknown;17;jun;424.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10985;48;management;married;tertiary;no;6613.0;no;no;unknown;17;jun;;3;-1;0;unknown;Tennis;Lisboa;no;no
10986;39;blue-collar;married;primary;no;2303.0;yes;no;unknown;17;jun;775.0;3;-1;0;unknown;Tennis;Lisboa;yes;yes
10987;44;blue-collar;single;primary;no;99.0;no;no;unknown;17;jun;187.0;7;-1;0;unknown;Soccer;Lisboa;yes;no
10988;34;technician;single;secondary;no;-269.0;yes;no;unknown;17;jun;102.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10989;60;management;married;tertiary;no;3301.0;no;no;unknown;17;jun;2621.0;3;-1;0;unknown;Soccer;Lisboa;no;yes
10990;53;blue-collar;single;primary;no;354.0;yes;no;unknown;17;jun;96.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10991;37;self-employed;single;tertiary;no;556.0;no;no;unknown;17;jun;200.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10992;56;entrepreneur;divorced;tertiary;no;22946.0;no;no;unknown;17;jun;75.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10993;32;services;single;secondary;no;1364.0;yes;yes;unknown;17;jun;85.0;5;-1;0;unknown;Tennis;Lisboa;no;no
10994;49;unemployed;married;secondary;no;4110.0;no;no;unknown;17;jun;50.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10995;56;blue-collar;married;secondary;no;2409.0;no;no;unknown;17;jun;173.0;2;-1;0;unknown;Basketball;Lisboa;no;no
